run_id,run_index,sample_class,capacity,release_commit,oci_digest,task_id_hash,session_id_hash,runtime_profile_verified,real_anoncred,real_mpc,mock,legacy,success,summary_sha256,raw_log_sha256,operation,transaction_id,endorsement_ms,ordering_submit_ms,event_wait_ms,total_ms
cap16-measured-18,18,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,2b3e8ac06fe10839fc5f2a8a030500005d1c38ec0170e2ca98a13beb9aa7a8ae,ddf0e2566ac75e92989785d0898fa0c4da8aab6bfab7cd8d96bdbdaeaf167384,True,True,True,False,False,True,f850223546f17f5737b9f88fb414a0b9a723734d8dc4b4f43265854dc039f423,61b07ec97df2f887fd7c0e661d8ce83818d86ef80fddb60204304aad6d04ac07,RecordPartyExecution,8d077d87e32b66b21a34ee62fa97784c45961650d067b07650cd88c4b6f0b9ed,16.913467,2.449523,2124.065913,2143.428903
cap16-measured-18,18,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,2b3e8ac06fe10839fc5f2a8a030500005d1c38ec0170e2ca98a13beb9aa7a8ae,ddf0e2566ac75e92989785d0898fa0c4da8aab6bfab7cd8d96bdbdaeaf167384,True,True,True,False,False,True,f850223546f17f5737b9f88fb414a0b9a723734d8dc4b4f43265854dc039f423,61b07ec97df2f887fd7c0e661d8ce83818d86ef80fddb60204304aad6d04ac07,FinalizeSession,ae3cc80724866ebcac414089cd463a5531672a2250f0fdfdc481b5c6f8b9ad8f,37.936768,1.712808,2135.511907,2175.161483
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,RegisterCommittee,559617b41910d80d9906b9ddb23ca689357bd00d53cb2be75bb4415b4ae588e1,63.275473,2.789045,2121.804184,2187.868702
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,RegisterInputAttestorKey,6f98a0a24f42805e8814b92224198cde399cf8ad0314a1a5c18dd4d9b00668fa,19.337433,2.471028,2112.987711,2134.796172
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,SubmitInputCommitment,dfae8e93cbc6423e8befbe454edcd9c5466c1455908d59b31594d43a98fe84b0,40.244399,2.283664,2118.561311,2161.089374
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,SubmitInputCommitment,d7d7daa1911e0760f2dfa3aff5a8a1eeb6a56bc05818adc11b1e07d0476918d1,51.633434,3.939974,2127.37339,2182.946798
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,SubmitSessionInput,a2d502ee58deba1fef85d8517adea47614472ffb458325e870abb4b688b7c229,69.506786,2.881112,2118.65115,2191.039048
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,RecordPartyExecution,4a5b8f14270afab7acc689561dec0c5c62366a1b7d62b7941c59ac88045de2b1,37.020725,4.740392,2148.643718,2190.404835
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,RecordPartyExecution,50eadd272525faad534689aead66bf5219380d4d4e32ec864a619fce80257fc1,19.261663,2.43043,2113.07108,2134.763173
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,RecordPartyExecution,21a4a13588ebf89eb3284222776c371730679125b8475eb3dc49e96cd6c7687e,25.623569,3.230488,2105.97858,2134.832637
cap16-measured-19,19,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,eea5ee5e08a0fa76082f6ab6f5e77d6dd2b2e7ee90783fb69fef741ea4654d4f,d17aac8499617ebd0add5c00148d052c3df28636009a3be9e955ad499eb8f74f,True,True,True,False,False,True,16239735862130f6d13ac7ef710a1ec3a740b8e20450e027da4169c847fd2ab5,98737f17d0561327d7a4d644a81653f6e3bfb291b608603a3871de99b38342af,FinalizeSession,f0d50f4cf4e3745e8367b80de1066e512dc0edc5bdc89e943940a1f4d5aee441,43.419387,2.680996,2122.176702,2168.277085
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,RegisterCommittee,531a9db8db1d2c6fdb73d8997eb943a03ccdb7a27d874fc4a66e8993662bdf38,43.330936,2.170223,2123.671101,2169.17226
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,RegisterInputAttestorKey,8451cd5183480be40cac27a80ed8b64f8e65c743b167f15de940da4746fe5959,13.694944,2.012936,2119.864529,2135.572409
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,SubmitInputCommitment,783b9547194453da5e154740e7aac752986d34bda969fc33a78324ceae38790a,39.705023,2.894467,2163.955932,2206.555422
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,SubmitInputCommitment,4f1f228f6fd5c02ee6e671b29bd15c27a9b3a62e357e93109560c96a9850f3ea,37.772492,2.46026,2139.889757,2180.122509
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,SubmitSessionInput,0077020320f72513f3024ccb98d072f240e0c44b919432cbb6bcddf7b567da2b,59.38301,3.255298,2137.08828,2199.726588
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,RecordPartyExecution,46279f1eb68b9f3f7ac997f8ed48010254088b91c803471ea043cb7d3adff8c2,28.536725,2.520011,2154.962528,2186.019264
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,RecordPartyExecution,177c6483f7362e6eb081be6a054fdb6dbcca62bd7f45ccf21947c727d88c0222,20.063948,2.408088,2132.019403,2154.491439
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,RecordPartyExecution,91a60e840e867727d7ac5060ac3f6422f9e70bea3574fd08abb69148080abae1,19.605754,2.29727,2129.508056,2151.41108
cap16-measured-20,20,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,bb1f1bbfb8067ef2b9e05e8c635d140f36c952a608aca22037c1ce7068c4bd76,9e474d596f136e2f227d371e42cd750dc3d5d56704d08c4e0ba6dd5ba474a9be,True,True,True,False,False,True,9b4da052a0cf1fa916b8ba221808446e75d24deee9b4269f488b290e737e2e73,6d46fef7be868556eb376f0cc7d83969f90c6ca8d09a4ad0135f4e14a00c34a8,FinalizeSession,c2010410fd6c2ba5dace97c75002a6bdbed0da19b83e58db19e88d7783af65aa,36.416297,1.831612,2133.62328,2171.871189
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,RegisterCommittee,a19ff0d8ba890ef8a0ed00e1511e5ac6997dbb2953426a747a9b277128bf2fc2,41.092929,1.677055,2124.266846,2167.03683
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,RegisterInputAttestorKey,ff52e6dbd8de84ea5832128f5a474d4883ff83b6f9ba5c7ba29c29f08d5d373b,14.29677,1.790737,2117.418575,2133.506082
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,SubmitInputCommitment,1b8056edc7cb62b7cac251bdc1615cd39907521747e938c0bd5262f6744edada,44.781136,2.568598,2140.762841,2188.112575
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,SubmitInputCommitment,8420ab082c20bb9d42bfc1a8aa3015190e01b9fcaba63516cb67bf8158fb4288,37.099671,2.769826,2138.943049,2178.812546
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,SubmitSessionInput,a6143c0348fee27f5be6cb85b4166202086baf7b86ed46ee0f533d31dc5a0bca,64.837008,2.091275,2124.404264,2191.332547
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,RecordPartyExecution,fdda9339fda8b950777c054a541effcf2deb31d8f3034fd5d7ccea3da40e62f3,47.763815,3.155533,2184.524509,2235.443857
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,RecordPartyExecution,ce72dd9586e01400a622ec48805fa1247e155016a35250112a472478d0bf78af,26.256618,3.261074,2128.077105,2157.594797
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,RecordPartyExecution,a4fe34dcbd9022e07234a555409d4e8a651cbe50e3a06d94f7b33b0d19c01bcd,20.2897,2.007955,2137.120905,2159.41856
cap16-measured-21,21,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,b28071bb70278c19d1b3df45db138596a987563d5a009454aba4fac9661692b0,4aafc83c9aeb82b447d2e66f28233c0bd1921c3964257329734606d59cef515f,True,True,True,False,False,True,2b632fe7299aac9bd285b0c8876e8f0f5deb9c49ba1f465da9c20dd38c79547e,b9dabd3103bac8420b10651785c46cbf705655ea0df376d90d1f8f0572a05743,FinalizeSession,ef6f9412fea32c8b55e3d0fed67d64c31d9662d7b10ddc84a1d074acd60bfe38,39.671035,2.671833,2120.293117,2162.635985
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,RegisterCommittee,b11e1e0c9aed538418379470edd0c0ae966e8be6a51a9a3fc988f8b203b8dd36,38.764096,2.134008,2132.408954,2173.307058
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,RegisterInputAttestorKey,6eac41314cbd73553646b38b49121b512bab35486c8a448343d1ef3f6d9e72c4,15.440387,2.106033,2118.459703,2136.006123
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,SubmitInputCommitment,df78026ae3e71bc26b2328f1ebfb53ee4d25e9a774da579625058c7f92e3dc80,64.188339,4.88806,2125.050175,2194.126574
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,SubmitInputCommitment,30e857741079ee9c7b00976c3049532fae3001aad3b9ab214d04960fa8892190,42.569273,3.313825,2125.939593,2171.822691
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,SubmitSessionInput,c02f7f259058af2877d82d2874af0154ccbbe10aa7425e26247beb549162a781,69.708741,2.502043,2135.406995,2207.617779
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,RecordPartyExecution,88c4aa2a9dc37cf7b42059bbc23da01024b9cfc81e8f09aff1cbcb45ce452c5d,36.764541,2.565192,2183.258988,2222.588721
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,RecordPartyExecution,6c26839d0cf1611fbe2136a5cc1fc2d6f231edee1f7294f8eab16d581d5367ac,29.351158,3.181599,2120.456844,2152.989601
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,RecordPartyExecution,75e07d26c915714ab3dfba73c5994ce035d1a68427e9d7ed323acc3ab5b39057,32.13241,1.819144,2137.286485,2171.238039
cap16-measured-22,22,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,483f061543c65813743cc5d640f5d2fd4432ac207a9d3d5e92e35882ec5ac469,03ad242e2d79900e5ce3636662bc4cbf00b3873440d87bfcf4d25ba09f857ea6,True,True,True,False,False,True,8b11bacc34010200f1f620c8316163f219996feb7a305fa5d2c2c66b0ff26f47,29202b47075cf75bf4881b14c2d05f38be9ea724864a4e3cd398baeec008492e,FinalizeSession,8ece769e3b6a5fa7ff6e70823aa3935b303f616e5b6c0ae41983f50565d39f97,46.256508,2.733679,2116.832154,2165.822341
cap16-measured-23,23,measured,16,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,2c64d3a5689dd6b836abe5e9f5558f46f4c0150f9e3acf3f588c808263efd5fe,c4891d78d697889b9a489667611e882f88ab5c40f539d5b56654506ca8371e5c,True,True,True,False,False,True,98a561bb830d1416c94c0968cb1d0fd3d767cbff69e48ed1fecbab2b915cc41d,020c112a202258ecd8f3681c9ab184da1217bfc16d7c8633bddcf6890308c095,RegisterCommittee,3f6ffb339169bb2b92a3b2a8ef3c88aebe8792c3295f3e773bb35bcf096e82c9,41.178201,1.917383,2141.246411,2184.341995
