schema_version,operation,run_id,run_index,sample_class,latency_ns,latency_ms,proof_bytes,registry_bytes,success,production_path,mock,real_anoncred,release_commit,oci_digest,source_jsonl_sha256
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-05,5,measured,51293004,51.293004,3193,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-06,6,measured,49950431,49.950431,3193,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-07,7,measured,53250490,53.25049,3193,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-08,8,measured,51159170,51.159169999999996,3193,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-09,9,measured,51230993,51.230993000000005,3193,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-10,10,measured,52181629,52.181629,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-11,11,measured,53958096,53.958096,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-12,12,measured,63007506,63.00750600000001,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-13,13,measured,58114428,58.114428000000004,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-14,14,measured,55487318,55.487318,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-15,15,measured,51664479,51.664479,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-16,16,measured,50999755,50.999755,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-17,17,measured,53344538,53.344538,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-18,18,measured,54283509,54.283509,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-19,19,measured,55327198,55.327198,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-20,20,measured,49888101,49.888101,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-21,21,measured,50856369,50.856369,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-22,22,measured,51609619,51.609619,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-23,23,measured,53531822,53.531822,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-24,24,measured,49956919,49.956919,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-25,25,measured,50120836,50.120836000000004,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-26,26,measured,51551389,51.551389,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-27,27,measured,51819541,51.819540999999994,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-28,28,measured,52484201,52.484201,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-29,29,measured,54318479,54.318479,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-30,30,measured,52833476,52.833476,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-31,31,measured,58358556,58.358556,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-32,32,measured,50940004,50.940003999999995,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-33,33,measured,50967582,50.967582,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,verify,s4.1-anoncred-verify-34,34,measured,50949567,50.949567,3194,3296,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-00,0,warmup,1430957,1.430957,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-01,1,warmup,1518537,1.518537,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-02,2,warmup,1404465,1.4044649999999999,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-03,3,warmup,1645986,1.6459860000000002,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-04,4,warmup,1388624,1.388624,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-05,5,measured,1440135,1.440135,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-06,6,measured,1382222,1.382222,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-07,7,measured,1377372,1.377372,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-08,8,measured,1403764,1.403764,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-09,9,measured,1381000,1.381,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-10,10,measured,1369176,1.369176,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-11,11,measured,1435045,1.4350450000000001,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-12,12,measured,1395157,1.395157,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-13,13,measured,1367143,1.367143,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-14,14,measured,1424224,1.424224,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-15,15,measured,1406930,1.40693,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-16,16,measured,1506755,1.506755,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-17,17,measured,1427771,1.427771,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-18,18,measured,1439254,1.439254,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-19,19,measured,1475433,1.475433,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-20,20,measured,1484872,1.484872,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-21,21,measured,1494520,1.49452,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-22,22,measured,1570349,1.570349,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-23,23,measured,1522355,1.522355,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-24,24,measured,1544969,1.544969,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-25,25,measured,1561381,1.561381,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-26,26,measured,1542454,1.542454,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-27,27,measured,1688639,1.688639,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-28,28,measured,1571029,1.571029,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-29,29,measured,1564617,1.564617,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-30,30,measured,1672337,1.6723370000000002,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-31,31,measured,1695607,1.695607,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-32,32,measured,1598644,1.598644,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-33,33,measured,1487818,1.4878179999999999,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,revoke,s4.1-anoncred-revoke-34,34,measured,1514820,1.51482,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-00,0,warmup,1182633,1.182633,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-01,1,warmup,1204055,1.204055,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-02,2,warmup,1219575,1.219575,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-03,3,warmup,1289914,1.289914,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-04,4,warmup,1237000,1.237,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-05,5,measured,1189837,1.189837,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-06,6,measured,1142805,1.142805,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-07,7,measured,1104671,1.104671,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-08,8,measured,1084222,1.084222,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
SAIB-RETF/S4.1/anoncred-row/1,witness_update,s4.1-anoncred-witness_update-09,9,measured,1085624,1.0856240000000001,0,1805,True,True,False,True,559e0bb531b3e4330c532e624d546d616c7849eb,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,c7374da4f402c9654c597717e4eba19011c245273f70ac212ebfdca4752d2a2b
