modulus_bits,hash_to_prime_bits,user_count,run_id,seed,deployment_id,warmups_discarded,operation,layer,value,unit,latency_ms,scope,setup_included,rsa_setup_included,success,error
2048,256,500,28,2026,local-e2-production-2048,1,revocation,regional,231.950400000,ms,231.950400000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,revocation,global,207.851700000,ms,207.851700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,439.802100000,ms,439.802100000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,242.268800000,ms,242.268800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,247.958400000,ms,247.958400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,490.227200000,ms,490.227200000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,28,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,hash_to_prime,regional,1.504800000,ms,1.504800000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,hash_to_prime,global,2.523600000,ms,2.523600000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,4.028400000,ms,4.028400000,sum for one regional and one global representative,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,member_addition,regional,1.254400000,ms,1.254400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,member_addition,global,1.460400000,ms,1.460400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.714800000,ms,2.714800000,sum of one regional and one global member addition,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,witness_generation,regional,230.059000000,ms,230.059000000,fresh witness for one active member,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,witness_generation,global,241.660500000,ms,241.660500000,fresh witness for one active member,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,471.719500000,ms,471.719500000,sum of regional and global witness generation,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,membership_verification,regional,2.571900000,ms,2.571900000,one current regional witness,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,membership_verification,global,1.402000000,ms,1.402000000,one current global witness,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.973900000,ms,3.973900000,sum of current regional and global verification,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,revocation,regional,222.286300000,ms,222.286300000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,revocation,global,225.623400000,ms,225.623400000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,447.909700000,ms,447.909700000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,219.667500000,ms,219.667500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,215.611800000,ms,215.611800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,435.279300000,ms,435.279300000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,29,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,hash_to_prime,regional,2.015000000,ms,2.015000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,hash_to_prime,global,3.270200000,ms,3.270200000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,5.285200000,ms,5.285200000,sum for one regional and one global representative,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,member_addition,regional,3.469500000,ms,3.469500000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,member_addition,global,2.531300000,ms,2.531300000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,6.000800000,ms,6.000800000,sum of one regional and one global member addition,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,witness_generation,regional,226.454800000,ms,226.454800000,fresh witness for one active member,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,witness_generation,global,216.167900000,ms,216.167900000,fresh witness for one active member,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,442.622700000,ms,442.622700000,sum of regional and global witness generation,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,membership_verification,regional,1.003400000,ms,1.003400000,one current regional witness,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,membership_verification,global,1.358900000,ms,1.358900000,one current global witness,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.362300000,ms,2.362300000,sum of current regional and global verification,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,revocation,regional,214.354700000,ms,214.354700000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,revocation,global,241.825700000,ms,241.825700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,456.180400000,ms,456.180400000,sum of regional and global removal/recomputation,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,219.571000000,ms,219.571000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,228.185100000,ms,228.185100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,447.756100000,ms,447.756100000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1920.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,500,30,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,48350.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,hash_to_prime,regional,2.000600000,ms,2.000600000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,hash_to_prime,global,1.002700000,ms,1.002700000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.003300000,ms,3.003300000,sum for one regional and one global representative,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,member_addition,regional,2.124300000,ms,2.124300000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,member_addition,global,1.348000000,ms,1.348000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.472300000,ms,3.472300000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,witness_generation,regional,417.133700000,ms,417.133700000,fresh witness for one active member,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,witness_generation,global,414.380400000,ms,414.380400000,fresh witness for one active member,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,831.514100000,ms,831.514100000,sum of regional and global witness generation,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,membership_verification,regional,2.652900000,ms,2.652900000,one current regional witness,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,membership_verification,global,2.041700000,ms,2.041700000,one current global witness,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,4.694600000,ms,4.694600000,sum of current regional and global verification,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,revocation,regional,446.606900000,ms,446.606900000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,revocation,global,446.762300000,ms,446.762300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,893.369200000,ms,893.369200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,413.615400000,ms,413.615400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,474.652700000,ms,474.652700000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,888.268100000,ms,888.268100000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,1,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,hash_to_prime,regional,2.138400000,ms,2.138400000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,hash_to_prime,global,0.671900000,ms,0.671900000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.810300000,ms,2.810300000,sum for one regional and one global representative,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,member_addition,regional,2.775600000,ms,2.775600000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,member_addition,global,1.368100000,ms,1.368100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,4.143700000,ms,4.143700000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,witness_generation,regional,412.999600000,ms,412.999600000,fresh witness for one active member,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,witness_generation,global,402.796600000,ms,402.796600000,fresh witness for one active member,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,815.796200000,ms,815.796200000,sum of regional and global witness generation,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,membership_verification,regional,1.931300000,ms,1.931300000,one current regional witness,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,membership_verification,global,1.500100000,ms,1.500100000,one current global witness,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.431400000,ms,3.431400000,sum of current regional and global verification,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,revocation,regional,403.598800000,ms,403.598800000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,revocation,global,443.387900000,ms,443.387900000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,846.986700000,ms,846.986700000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,419.662400000,ms,419.662400000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,407.969600000,ms,407.969600000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,827.632000000,ms,827.632000000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,2,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,hash_to_prime,regional,2.429200000,ms,2.429200000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,hash_to_prime,global,4.021300000,ms,4.021300000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,6.450500000,ms,6.450500000,sum for one regional and one global representative,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,member_addition,regional,1.622300000,ms,1.622300000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,member_addition,global,1.006400000,ms,1.006400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.628700000,ms,2.628700000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,witness_generation,regional,428.357600000,ms,428.357600000,fresh witness for one active member,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,witness_generation,global,418.705800000,ms,418.705800000,fresh witness for one active member,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,847.063400000,ms,847.063400000,sum of regional and global witness generation,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,membership_verification,regional,0.999400000,ms,0.999400000,one current regional witness,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,membership_verification,global,2.017400000,ms,2.017400000,one current global witness,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.016800000,ms,3.016800000,sum of current regional and global verification,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,revocation,regional,417.243600000,ms,417.243600000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,revocation,global,418.620700000,ms,418.620700000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,835.864300000,ms,835.864300000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,410.039100000,ms,410.039100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,401.216800000,ms,401.216800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,811.255900000,ms,811.255900000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,3,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,hash_to_prime,regional,1.113700000,ms,1.113700000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,hash_to_prime,global,1.050200000,ms,1.050200000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.163900000,ms,2.163900000,sum for one regional and one global representative,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,member_addition,regional,1.004400000,ms,1.004400000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,member_addition,global,2.001000000,ms,2.001000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.005400000,ms,3.005400000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,witness_generation,regional,469.243400000,ms,469.243400000,fresh witness for one active member,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,witness_generation,global,408.212300000,ms,408.212300000,fresh witness for one active member,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,877.455700000,ms,877.455700000,sum of regional and global witness generation,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,membership_verification,regional,2.128500000,ms,2.128500000,one current regional witness,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,membership_verification,global,1.351400000,ms,1.351400000,one current global witness,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.479900000,ms,3.479900000,sum of current regional and global verification,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,revocation,regional,473.183400000,ms,473.183400000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,revocation,global,412.489300000,ms,412.489300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,885.672700000,ms,885.672700000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,409.045500000,ms,409.045500000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,476.129000000,ms,476.129000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,885.174500000,ms,885.174500000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,4,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,hash_to_prime,regional,1.010900000,ms,1.010900000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,hash_to_prime,global,1.006500000,ms,1.006500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.017400000,ms,2.017400000,sum for one regional and one global representative,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,member_addition,regional,2.005900000,ms,2.005900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,member_addition,global,0.999500000,ms,0.999500000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.005400000,ms,3.005400000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,witness_generation,regional,403.635700000,ms,403.635700000,fresh witness for one active member,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,witness_generation,global,413.459300000,ms,413.459300000,fresh witness for one active member,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,817.095000000,ms,817.095000000,sum of regional and global witness generation,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,membership_verification,regional,2.849600000,ms,2.849600000,one current regional witness,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,membership_verification,global,2.528400000,ms,2.528400000,one current global witness,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,5.378000000,ms,5.378000000,sum of current regional and global verification,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,revocation,regional,434.661200000,ms,434.661200000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,revocation,global,441.849000000,ms,441.849000000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,876.510200000,ms,876.510200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,410.252600000,ms,410.252600000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,409.860700000,ms,409.860700000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,820.113300000,ms,820.113300000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,5,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,hash_to_prime,regional,2.004500000,ms,2.004500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,hash_to_prime,global,1.334300000,ms,1.334300000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.338800000,ms,3.338800000,sum for one regional and one global representative,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,member_addition,regional,0.999800000,ms,0.999800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,member_addition,global,1.444100000,ms,1.444100000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.443900000,ms,2.443900000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,witness_generation,regional,456.944600000,ms,456.944600000,fresh witness for one active member,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,witness_generation,global,415.222400000,ms,415.222400000,fresh witness for one active member,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,872.167000000,ms,872.167000000,sum of regional and global witness generation,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,membership_verification,regional,0.999100000,ms,0.999100000,one current regional witness,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,membership_verification,global,3.617200000,ms,3.617200000,one current global witness,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,4.616300000,ms,4.616300000,sum of current regional and global verification,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,revocation,regional,414.952300000,ms,414.952300000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,revocation,global,431.861900000,ms,431.861900000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,846.814200000,ms,846.814200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,419.276700000,ms,419.276700000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,418.368200000,ms,418.368200000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,837.644900000,ms,837.644900000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,6,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,hash_to_prime,regional,1.399100000,ms,1.399100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,hash_to_prime,global,1.422600000,ms,1.422600000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,2.821700000,ms,2.821700000,sum for one regional and one global representative,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,member_addition,regional,1.012000000,ms,1.012000000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,member_addition,global,2.037200000,ms,2.037200000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.049200000,ms,3.049200000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,witness_generation,regional,429.386300000,ms,429.386300000,fresh witness for one active member,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,witness_generation,global,446.372000000,ms,446.372000000,fresh witness for one active member,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,875.758300000,ms,875.758300000,sum of regional and global witness generation,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,membership_verification,regional,1.521900000,ms,1.521900000,one current regional witness,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,membership_verification,global,1.229100000,ms,1.229100000,one current global witness,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.751000000,ms,2.751000000,sum of current regional and global verification,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,revocation,regional,409.926100000,ms,409.926100000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,revocation,global,465.877000000,ms,465.877000000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,875.803100000,ms,875.803100000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,427.324800000,ms,427.324800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,430.323100000,ms,430.323100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,857.647900000,ms,857.647900000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
