batch_size,run_id,seed,warmups_discarded,inner_repeat,descriptor_hash_ms,batch_hash_ms,hmac_generate_ms,hmac_verify_ms,signature_generate_ms,signature_verify_ms,total_preprocess_ms,pipeline_with_verification_ms,batch_hash_hex_chars,batch_digest_bytes,signature_der_bytes,success,error,protocol_version
50,75,52026,20,20,0.050005000,0.049960000,,,0.000000000,0.151205000,0.099965000,0.251170000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,76,52026,20,20,0.069660000,0.000000000,,,0.079990000,0.202315000,0.149650000,0.351965000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,77,52026,20,20,0.000000000,0.079425000,,,0.050275000,0.207575000,0.129700000,0.337275000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,78,52026,20,20,0.000000000,0.052710000,,,0.000000000,0.176655000,0.052710000,0.229365000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,79,52026,20,20,0.071290000,0.000000000,,,0.080435000,0.230315000,0.151725000,0.382040000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,80,52026,20,20,0.053030000,0.027075000,,,0.053625000,0.183630000,0.133730000,0.317360000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,81,52026,20,20,0.026000000,0.026410000,,,0.052770000,0.314205000,0.105180000,0.419385000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
50,82,52026,20,20,0.050030000,0.050040000,,,0.075310000,0.184585000,0.175380000,0.359965000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,83,52026,20,20,0.053275000,0.000000000,,,0.052275000,0.246360000,0.105550000,0.351910000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
50,84,52026,20,20,0.052280000,0.026125000,,,0.052575000,0.163390000,0.130980000,0.294370000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,85,52026,20,20,0.026340000,0.052725000,,,0.051900000,0.164775000,0.130965000,0.295740000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
50,86,52026,20,20,0.052735000,0.026475000,,,0.052905000,0.180675000,0.132115000,0.312790000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,87,52026,20,20,0.000000000,0.050265000,,,0.025660000,0.186525000,0.075925000,0.262450000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,88,52026,20,20,0.061110000,0.000000000,,,0.061865000,0.194170000,0.122975000,0.317145000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,89,52026,20,20,0.050145000,0.000000000,,,0.062815000,0.187065000,0.112960000,0.300025000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,90,52026,20,20,0.050530000,0.000000000,,,0.075635000,0.210120000,0.126165000,0.336285000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,91,52026,20,20,0.000000000,0.050035000,,,0.050015000,0.175490000,0.100050000,0.275540000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,92,52026,20,20,0.050310000,0.000000000,,,0.049950000,0.200845000,0.100260000,0.301105000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,93,52026,20,20,0.050065000,0.000000000,,,0.049975000,0.175580000,0.100040000,0.275620000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,94,52026,20,20,0.062560000,0.000000000,,,0.050550000,0.217585000,0.113110000,0.330695000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,95,52026,20,20,0.050005000,0.000000000,,,0.075645000,0.150655000,0.125650000,0.276305000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
50,96,52026,20,20,0.061930000,0.050585000,,,0.049975000,0.252530000,0.162490000,0.415020000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,97,52026,20,20,0.000000000,0.000000000,,,0.072575000,0.175250000,0.072575000,0.247825000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,98,52026,20,20,0.075815000,0.000000000,,,0.050855000,0.177030000,0.126670000,0.303700000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,99,52026,20,20,0.050425000,0.000000000,,,0.049910000,0.152280000,0.100335000,0.252615000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
50,100,52026,20,20,0.072665000,0.000000000,,,0.050835000,0.151665000,0.123500000,0.275165000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,1,102026,20,20,0.075405000,0.031280000,,,0.100620000,0.199740000,0.207305000,0.407045000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,2,102026,20,20,0.100050000,0.000000000,,,0.125790000,0.268700000,0.225840000,0.494540000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,3,102026,20,20,0.112275000,0.075310000,,,0.052050000,0.384195000,0.239635000,0.623830000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,4,102026,20,20,0.075395000,0.060270000,,,0.100000000,0.249990000,0.235665000,0.485655000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,5,102026,20,20,0.125360000,0.050395000,,,0.049935000,0.288600000,0.225690000,0.514290000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,6,102026,20,20,0.093015000,0.050425000,,,0.069965000,0.234915000,0.213405000,0.448320000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,7,102026,20,20,0.150525000,0.025615000,,,0.082040000,0.226855000,0.258180000,0.485035000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,8,102026,20,20,0.099860000,0.000000000,,,0.125560000,0.200075000,0.225420000,0.425495000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,9,102026,20,20,0.103305000,0.068020000,,,0.085370000,0.252705000,0.256695000,0.509400000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,10,102026,20,20,0.049840000,0.115525000,,,0.049940000,0.311795000,0.215305000,0.527100000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,11,102026,20,20,0.049935000,0.050375000,,,0.075110000,0.398090000,0.175420000,0.573510000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,12,102026,20,20,0.112105000,0.075480000,,,0.050330000,0.307800000,0.237915000,0.545715000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,13,102026,20,20,0.064005000,0.049960000,,,0.050130000,0.293605000,0.164095000,0.457700000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,14,102026,20,20,0.053975000,0.053905000,,,0.100485000,0.270405000,0.208365000,0.478770000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,15,102026,20,20,0.050020000,0.066095000,,,0.058025000,0.287805000,0.174140000,0.461945000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,16,102026,20,20,0.050595000,0.100235000,,,0.103235000,0.317335000,0.254065000,0.571400000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,17,102026,20,20,0.100285000,0.071160000,,,0.075450000,0.266135000,0.246895000,0.513030000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,18,102026,20,20,0.049905000,0.069710000,,,0.049985000,0.299780000,0.169600000,0.469380000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,19,102026,20,20,0.100395000,0.049965000,,,0.066690000,0.271105000,0.217050000,0.488155000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,20,102026,20,20,0.105610000,0.000000000,,,0.050035000,0.310335000,0.155645000,0.465980000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,21,102026,20,20,0.050015000,0.051020000,,,0.100450000,0.259925000,0.201485000,0.461410000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,22,102026,20,20,0.100590000,0.049900000,,,0.066950000,0.286560000,0.217440000,0.504000000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,23,102026,20,20,0.050060000,0.050605000,,,0.109135000,0.217435000,0.209800000,0.427235000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,24,102026,20,20,0.100455000,0.062610000,,,0.049900000,0.275355000,0.212965000,0.488320000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,25,102026,20,20,0.050375000,0.049995000,,,0.099950000,0.250240000,0.200320000,0.450560000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,26,102026,20,20,0.000000000,0.075290000,,,0.100440000,0.271540000,0.175730000,0.447270000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,27,102026,20,20,0.057785000,0.000000000,,,0.101305000,0.287910000,0.159090000,0.447000000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,28,102026,20,20,0.080545000,0.060260000,,,0.050665000,0.263785000,0.191470000,0.455255000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,29,102026,20,20,0.067405000,0.100685000,,,0.049775000,0.292190000,0.217865000,0.510055000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,30,102026,20,20,0.100310000,0.050025000,,,0.100180000,0.275535000,0.250515000,0.526050000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,31,102026,20,20,0.049980000,0.050190000,,,0.128030000,0.369505000,0.228200000,0.597705000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,32,102026,20,20,0.050010000,0.071635000,,,0.025230000,0.274040000,0.146875000,0.420915000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,33,102026,20,20,0.099960000,0.049895000,,,0.081945000,0.248725000,0.231800000,0.480525000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,34,102026,20,20,0.050035000,0.049960000,,,0.075250000,0.276125000,0.175245000,0.451370000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,35,102026,20,20,0.049925000,0.100015000,,,0.053200000,0.238050000,0.203140000,0.441190000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,36,102026,20,20,0.049985000,0.050005000,,,0.061625000,0.254565000,0.161615000,0.416180000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,37,102026,20,20,0.051840000,0.026050000,,,0.104270000,0.238560000,0.182160000,0.420720000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,38,102026,20,20,0.052430000,0.050375000,,,0.063640000,0.269880000,0.166445000,0.436325000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,39,102026,20,20,0.100020000,0.075455000,,,0.100510000,0.236750000,0.275985000,0.512735000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,40,102026,20,20,0.099980000,0.000000000,,,0.121010000,0.250355000,0.220990000,0.471345000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,41,102026,20,20,0.100100000,0.050015000,,,0.075330000,0.275955000,0.225445000,0.501400000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,42,102026,20,20,0.050035000,0.050120000,,,0.125440000,0.295940000,0.225595000,0.521535000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,43,102026,20,20,0.049985000,0.072540000,,,0.100150000,0.293285000,0.222675000,0.515960000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,44,102026,20,20,0.056175000,0.050040000,,,0.111295000,0.280165000,0.217510000,0.497675000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,45,102026,20,20,0.050855000,0.072835000,,,0.071095000,0.279130000,0.194785000,0.473915000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,46,102026,20,20,0.115165000,0.049845000,,,0.069730000,0.264175000,0.234740000,0.498915000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,47,102026,20,20,0.125600000,0.000000000,,,0.106785000,0.426955000,0.232385000,0.659340000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,48,102026,20,20,0.025335000,0.050165000,,,0.075360000,0.277850000,0.150860000,0.428710000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,49,102026,20,20,0.110705000,0.000000000,,,0.120335000,0.250365000,0.231040000,0.481405000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,50,102026,20,20,0.069020000,0.049870000,,,0.097620000,0.232790000,0.216510000,0.449300000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,51,102026,20,20,0.053145000,0.052000000,,,0.050090000,0.290300000,0.155235000,0.445535000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,52,102026,20,20,0.050015000,0.049950000,,,0.050025000,0.294530000,0.149990000,0.444520000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,53,102026,20,20,0.110580000,0.056660000,,,0.066875000,0.253505000,0.234115000,0.487620000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,54,102026,20,20,0.100315000,0.050060000,,,0.049895000,0.283845000,0.200270000,0.484115000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,55,102026,20,20,0.104920000,0.000000000,,,0.050815000,0.298230000,0.155735000,0.453965000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,56,102026,20,20,0.116990000,0.050010000,,,0.050185000,0.357480000,0.217185000,0.574665000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,57,102026,20,20,0.090465000,0.073340000,,,0.055160000,0.278450000,0.218965000,0.497415000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,58,102026,20,20,0.102540000,0.049960000,,,0.049980000,0.275865000,0.202480000,0.478345000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,59,102026,20,20,0.075300000,0.050335000,,,0.100060000,0.249990000,0.225695000,0.475685000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,60,102026,20,20,0.049975000,0.075335000,,,0.063650000,0.292225000,0.188960000,0.481185000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,61,102026,20,20,0.049905000,0.050160000,,,0.049870000,0.335560000,0.149935000,0.485495000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,62,102026,20,20,0.050280000,0.100070000,,,0.075345000,0.263845000,0.225695000,0.489540000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,63,102026,20,20,0.050205000,0.107030000,,,0.000000000,0.347720000,0.157235000,0.504955000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,64,102026,20,20,0.049935000,0.049970000,,,0.099985000,0.245625000,0.199890000,0.445515000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,65,102026,20,20,0.049975000,0.050075000,,,0.104360000,0.251500000,0.204410000,0.455910000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,66,102026,20,20,0.100005000,0.050005000,,,0.050015000,0.337825000,0.200025000,0.537850000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,67,102026,20,20,0.100530000,0.053720000,,,0.050000000,0.301605000,0.204250000,0.505855000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,68,102026,20,20,0.100095000,0.050080000,,,0.099995000,0.203610000,0.250170000,0.453780000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,69,102026,20,20,0.107010000,0.054765000,,,0.050210000,0.282010000,0.211985000,0.493995000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,70,102026,20,20,0.052105000,0.049980000,,,0.050015000,0.275240000,0.152100000,0.427340000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,71,102026,20,20,0.100330000,0.049955000,,,0.049990000,0.224160000,0.200275000,0.424435000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,72,102026,20,20,0.090925000,0.051245000,,,0.050465000,0.267315000,0.192635000,0.459950000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,73,102026,20,20,0.061190000,0.075390000,,,0.000000000,0.294140000,0.136580000,0.430720000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,74,102026,20,20,0.099930000,0.050065000,,,0.075215000,0.207800000,0.225210000,0.433010000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,75,102026,20,20,0.061320000,0.075150000,,,0.049940000,0.239640000,0.186410000,0.426050000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,76,102026,20,20,0.100090000,0.000000000,,,0.061940000,0.304980000,0.162030000,0.467010000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,77,102026,20,20,0.049965000,0.050035000,,,0.049970000,0.250390000,0.149970000,0.400360000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,78,102026,20,20,0.050005000,0.051380000,,,0.106345000,0.217685000,0.207730000,0.425415000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,79,102026,20,20,0.050005000,0.100100000,,,0.025330000,0.271895000,0.175435000,0.447330000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,80,102026,20,20,0.049980000,0.049985000,,,0.061045000,0.289265000,0.161010000,0.450275000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,81,102026,20,20,0.049930000,0.049950000,,,0.050535000,0.253575000,0.150415000,0.403990000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,82,102026,20,20,0.099970000,0.000000000,,,0.139070000,0.274125000,0.239040000,0.513165000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,83,102026,20,20,0.055180000,0.051015000,,,0.105540000,0.331960000,0.211735000,0.543695000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,84,102026,20,20,0.049870000,0.065300000,,,0.071545000,0.291345000,0.186715000,0.478060000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,85,102026,20,20,0.052485000,0.060575000,,,0.079520000,0.268105000,0.192580000,0.460685000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,86,102026,20,20,0.080505000,0.025935000,,,0.105800000,0.266905000,0.212240000,0.479145000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,87,102026,20,20,0.078095000,0.026070000,,,0.108085000,0.261605000,0.212250000,0.473855000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,88,102026,20,20,0.051580000,0.051735000,,,0.085935000,0.271725000,0.189250000,0.460975000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,89,102026,20,20,0.053090000,0.079585000,,,0.080630000,0.265985000,0.213305000,0.479290000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,90,102026,20,20,0.116315000,0.053910000,,,0.107560000,0.268665000,0.277785000,0.546450000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,91,102026,20,20,0.052270000,0.051980000,,,0.107645000,0.264715000,0.211895000,0.476610000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,92,102026,20,20,0.049950000,0.000000000,,,0.130770000,0.264925000,0.180720000,0.445645000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,93,102026,20,20,0.053205000,0.052395000,,,0.055910000,0.292440000,0.161510000,0.453950000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,94,102026,20,20,0.052250000,0.051935000,,,0.052295000,0.278995000,0.156480000,0.435475000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,95,102026,20,20,0.052885000,0.052740000,,,0.078970000,0.234580000,0.184595000,0.419175000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
100,96,102026,20,20,0.078885000,0.025850000,,,0.078375000,0.242165000,0.183110000,0.425275000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
100,97,102026,20,20,0.051815000,0.054065000,,,0.084975000,0.235375000,0.190855000,0.426230000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,98,102026,20,20,0.078250000,0.025980000,,,0.078280000,0.269135000,0.182510000,0.451645000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,99,102026,20,20,0.080745000,0.025430000,,,0.082150000,0.263785000,0.188325000,0.452110000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
100,100,102026,20,20,0.052325000,0.056085000,,,0.115390000,0.264945000,0.223800000,0.488745000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,1,502026,20,20,0.343565000,0.240290000,,,0.290425000,0.945270000,0.874280000,1.819550000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,2,502026,20,20,0.361930000,0.247160000,,,0.403520000,0.965360000,1.012610000,1.977970000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,3,502026,20,20,0.346550000,0.199665000,,,0.263770000,0.957010000,0.809985000,1.766995000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,4,502026,20,20,0.330565000,0.221795000,,,0.276005000,0.872555000,0.828365000,1.700920000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,5,502026,20,20,0.353650000,0.237290000,,,0.249970000,0.945230000,0.840910000,1.786140000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,6,502026,20,20,0.394680000,0.236305000,,,0.357555000,1.176655000,0.988540000,2.165195000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,7,502026,20,20,0.413565000,0.277685000,,,0.259670000,1.069435000,0.950920000,2.020355000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,8,502026,20,20,0.330410000,0.240985000,,,0.297275000,0.980495000,0.868670000,1.849165000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,9,502026,20,20,0.483890000,0.195750000,,,0.330170000,1.129530000,1.009810000,2.139340000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,10,502026,20,20,0.417150000,0.318195000,,,0.345160000,1.070045000,1.080505000,2.150550000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,11,502026,20,20,0.377290000,0.268550000,,,0.316875000,0.962800000,0.962715000,1.925515000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,12,502026,20,20,0.341455000,0.231700000,,,0.370345000,0.957245000,0.943500000,1.900745000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,13,502026,20,20,0.425070000,0.251395000,,,0.274075000,0.923780000,0.950540000,1.874320000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,14,502026,20,20,0.356925000,0.259260000,,,0.281285000,0.932650000,0.897470000,1.830120000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,15,502026,20,20,0.325675000,0.227390000,,,0.238600000,0.940020000,0.791665000,1.731685000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,16,502026,20,20,0.407385000,0.284815000,,,0.225765000,0.981115000,0.917965000,1.899080000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,17,502026,20,20,0.400380000,0.256560000,,,0.294545000,0.937510000,0.951485000,1.888995000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,18,502026,20,20,0.373765000,0.283130000,,,0.294785000,1.026870000,0.951680000,1.978550000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,19,502026,20,20,0.328615000,0.263920000,,,0.250515000,0.949450000,0.843050000,1.792500000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,20,502026,20,20,0.356820000,0.249990000,,,0.219215000,0.950255000,0.826025000,1.776280000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,21,502026,20,20,0.348345000,0.248145000,,,0.298410000,0.955785000,0.894900000,1.850685000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,22,502026,20,20,0.331515000,0.225080000,,,0.280880000,0.941395000,0.837475000,1.778870000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,23,502026,20,20,0.346420000,0.234295000,,,0.235490000,0.924110000,0.816205000,1.740315000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,24,502026,20,20,0.417735000,0.200070000,,,0.352180000,1.067385000,0.969985000,2.037370000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,25,502026,20,20,0.435130000,0.250150000,,,0.285485000,0.950370000,0.970765000,1.921135000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,26,502026,20,20,0.365125000,0.244705000,,,0.250025000,0.973805000,0.859855000,1.833660000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,27,502026,20,20,0.335230000,0.241180000,,,0.309595000,0.926560000,0.886005000,1.812565000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,28,502026,20,20,0.322845000,0.235840000,,,0.307850000,0.962620000,0.866535000,1.829155000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,29,502026,20,20,0.343750000,0.229135000,,,0.283390000,1.046750000,0.856275000,1.903025000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,30,502026,20,20,0.468015000,0.262865000,,,0.341550000,1.038745000,1.072430000,2.111175000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,31,502026,20,20,0.369725000,0.311140000,,,0.357940000,1.091835000,1.038805000,2.130640000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,32,502026,20,20,0.368200000,0.262320000,,,0.319535000,0.950515000,0.950055000,1.900570000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,33,502026,20,20,0.383190000,0.295550000,,,0.349795000,1.387705000,1.028535000,2.416240000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,34,502026,20,20,0.468375000,0.293530000,,,0.314270000,1.160270000,1.076175000,2.236445000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,35,502026,20,20,0.383240000,0.261080000,,,0.290740000,0.985165000,0.935060000,1.920225000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,36,502026,20,20,0.344230000,0.236055000,,,0.269120000,0.882490000,0.849405000,1.731895000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,37,502026,20,20,0.368560000,0.241420000,,,0.238500000,1.112080000,0.848480000,1.960560000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,38,502026,20,20,0.373305000,0.264590000,,,0.275070000,0.942035000,0.912965000,1.855000000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,39,502026,20,20,0.388155000,0.201785000,,,0.278405000,0.923820000,0.868345000,1.792165000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,40,502026,20,20,0.378200000,0.255240000,,,0.287925000,0.845120000,0.921365000,1.766485000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,41,502026,20,20,0.370930000,0.263060000,,,0.265985000,0.975700000,0.899975000,1.875675000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,42,502026,20,20,0.351575000,0.225485000,,,0.280965000,0.874445000,0.858025000,1.732470000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,43,502026,20,20,0.350195000,0.242800000,,,0.250065000,0.854825000,0.843060000,1.697885000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,44,502026,20,20,0.387610000,0.175675000,,,0.280890000,0.911990000,0.844175000,1.756165000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,45,502026,20,20,0.261985000,0.270105000,,,0.250590000,0.887020000,0.782680000,1.669700000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,46,502026,20,20,0.325415000,0.205710000,,,0.229360000,0.911435000,0.760485000,1.671920000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,47,502026,20,20,0.326155000,0.250290000,,,0.251350000,0.883715000,0.827795000,1.711510000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,48,502026,20,20,0.319380000,0.230295000,,,0.204540000,0.886205000,0.754215000,1.640420000,64,32,71,true,,PP-RETF-PREPROCESSING-v2
500,49,502026,20,20,0.325435000,0.225495000,,,0.275650000,0.878405000,0.826580000,1.704985000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,50,502026,20,20,0.284110000,0.236605000,,,0.193480000,0.910650000,0.714195000,1.624845000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,51,502026,20,20,0.336425000,0.221600000,,,0.201595000,0.882670000,0.759620000,1.642290000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
500,52,502026,20,20,0.365925000,0.179210000,,,0.284710000,0.910850000,0.829845000,1.740695000,64,32,72,true,,PP-RETF-PREPROCESSING-v2
500,53,502026,20,20,0.281125000,0.231660000,,,0.275235000,1.068150000,0.788020000,1.856170000,64,32,70,true,,PP-RETF-PREPROCESSING-v2
