experiment,operation,run_id,seed,deployment_id,warmups_discarded,evaluate_or_submit,proposal_build_ms,endorsement_ms,ordering_submit_ms,event_wait_ms,total_ms,input_bytes,output_bytes,business_valid,success,error
E4,full_result_consistency_verification,44,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.480200000,0.000000000,0.000000000,3.480200000,2326,22,true,true,
E4,full_result_consistency_verification,45,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.905800000,0.000000000,0.000000000,3.905800000,2326,22,true,true,
E4,full_result_consistency_verification,46,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.773500000,0.000000000,0.000000000,3.773500000,2326,22,true,true,
E4,full_result_consistency_verification,47,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.756200000,0.000000000,0.000000000,3.756200000,2326,22,true,true,
E4,full_result_consistency_verification,48,2026,e4-20260713T113950.708594500,5,evaluate,0.534400000,2.696400000,0.000000000,0.000000000,3.230800000,2326,22,true,true,
E4,full_result_consistency_verification,49,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.247600000,0.000000000,0.000000000,3.247600000,2326,22,true,true,
E4,full_result_consistency_verification,50,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.203800000,0.000000000,0.000000000,5.203800000,2326,22,true,true,
E4,result_finalization,1,2026,e4-20260713T113950.708594500,5,submit,0.000000000,24.652400000,2.754100000,2052.142900000,2079.549400000,2326,0,true,true,
E4,result_finalization,2,2026,e4-20260713T113950.708594500,5,submit,0.000000000,23.062400000,2.697400000,2059.727300000,2085.487100000,2326,0,true,true,
E4,result_finalization,3,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.297400000,2.132300000,2058.419900000,2080.849600000,2326,0,true,true,
E4,result_finalization,4,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.193800000,2.104600000,2058.095900000,2078.394300000,2326,0,true,true,
E4,result_finalization,5,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.034100000,2.637500000,2056.582400000,2078.254000000,2326,0,true,true,
E4,result_finalization,6,2026,e4-20260713T113950.708594500,5,submit,0.533200000,22.761300000,2.636400000,2055.711400000,2081.642300000,2326,0,true,true,
E4,result_finalization,7,2026,e4-20260713T113950.708594500,5,submit,0.000000000,24.907500000,3.725000000,2071.741500000,2100.374000000,2326,0,true,true,
E4,result_finalization,8,2026,e4-20260713T113950.708594500,5,submit,0.000000000,37.068700000,4.262500000,2061.133800000,2102.465000000,2326,0,true,true,
E4,result_finalization,9,2026,e4-20260713T113950.708594500,5,submit,0.000000000,26.228600000,4.674300000,2054.026300000,2084.929200000,2326,0,true,true,
E4,result_finalization,10,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.735800000,2.634700000,2046.402600000,2068.773100000,2326,0,true,true,
E4,result_finalization,11,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.768100000,2.701200000,2051.779400000,2075.248700000,2326,0,true,true,
E4,result_finalization,12,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.968700000,3.163400000,2082.759900000,2104.892000000,2326,0,true,true,
E4,result_finalization,13,2026,e4-20260713T113950.708594500,5,submit,0.000000000,28.817500000,4.612800000,2052.942400000,2086.372700000,2322,0,true,true,
E4,result_finalization,14,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.876900000,3.900300000,2050.843000000,2075.620200000,2326,0,true,true,
E4,result_finalization,15,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.909300000,2.694500000,2059.552300000,2081.156100000,2326,0,true,true,
E4,result_finalization,16,2026,e4-20260713T113950.708594500,5,submit,0.000000000,22.267100000,2.095100000,2061.878200000,2086.240400000,2326,0,true,true,
E4,result_finalization,17,2026,e4-20260713T113950.708594500,5,submit,0.000000000,21.495900000,3.852300000,2048.928800000,2074.277000000,2326,0,true,true,
E4,result_finalization,18,2026,e4-20260713T113950.708594500,5,submit,0.535600000,21.895500000,2.638400000,2052.542400000,2077.611900000,2326,0,true,true,
E4,result_finalization,19,2026,e4-20260713T113950.708594500,5,submit,0.535500000,19.357600000,2.124300000,2061.778200000,2083.795600000,2326,0,true,true,
E4,result_finalization,20,2026,e4-20260713T113950.708594500,5,submit,0.534800000,21.347700000,3.204200000,2053.139700000,2078.226400000,2326,0,true,true,
E4,result_finalization,21,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.908900000,3.277500000,2059.033700000,2081.220100000,2326,0,true,true,
E4,result_finalization,22,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.758100000,4.193900000,2058.394700000,2083.346700000,2326,0,true,true,
E4,result_finalization,23,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.201700000,2.599600000,2053.956800000,2076.758100000,2326,0,true,true,
E4,result_finalization,24,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.541100000,2.865000000,2061.762000000,2084.168100000,2326,0,true,true,
E4,result_finalization,25,2026,e4-20260713T113950.708594500,5,submit,0.000000000,22.896400000,5.460300000,2061.647000000,2090.003700000,2326,0,true,true,
E4,result_finalization,26,2026,e4-20260713T113950.708594500,5,submit,0.000000000,24.522600000,2.734200000,2054.675300000,2081.932100000,2326,0,true,true,
E4,result_finalization,27,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.386800000,2.604000000,2050.614500000,2072.605300000,2326,0,true,true,
E4,result_finalization,28,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.806700000,3.193400000,2049.611400000,2071.611500000,2326,0,true,true,
E4,result_finalization,29,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.297400000,2.729200000,2071.357800000,2092.384400000,2326,0,true,true,
E4,result_finalization,30,2026,e4-20260713T113950.708594500,5,submit,0.000000000,22.984400000,2.494100000,2051.439500000,2076.918000000,2326,0,true,true,
E4,result_finalization,31,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.189800000,3.434500000,2054.256600000,2076.880900000,2326,0,true,true,
E4,result_finalization,32,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.890900000,2.121100000,2057.542700000,2079.554700000,2326,0,true,true,
E4,result_finalization,33,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.374500000,2.626900000,2053.787400000,2075.788800000,2326,0,true,true,
E4,result_finalization,34,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.750900000,3.126400000,2054.710000000,2077.587300000,2326,0,true,true,
E4,result_finalization,35,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.800500000,2.875400000,2050.658500000,2074.334400000,2326,0,true,true,
E4,result_finalization,36,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.264600000,2.637300000,2056.379900000,2077.281800000,2326,0,true,true,
E4,result_finalization,37,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.811000000,2.113600000,2052.158800000,2075.083400000,2326,0,true,true,
E4,result_finalization,38,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.888300000,2.130100000,2051.528300000,2073.546700000,2326,0,true,true,
E4,result_finalization,39,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.751700000,2.421500000,2058.262000000,2079.435200000,2326,0,true,true,
E4,result_finalization,40,2026,e4-20260713T113950.708594500,5,submit,0.000000000,20.776200000,2.650300000,2051.531700000,2074.958200000,2326,0,true,true,
E4,result_finalization,41,2026,e4-20260713T113950.708594500,5,submit,0.000000000,17.740200000,3.420800000,2048.598500000,2069.759500000,2326,0,true,true,
E4,result_finalization,42,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.432100000,2.103900000,2052.482300000,2074.018300000,2326,0,true,true,
E4,result_finalization,43,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.132000000,2.744500000,2054.101600000,2075.978100000,2326,0,true,true,
E4,result_finalization,44,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.311000000,3.139700000,2052.283600000,2073.734300000,2326,0,true,true,
E4,result_finalization,45,2026,e4-20260713T113950.708594500,5,submit,0.000000000,19.819000000,3.272000000,2051.504900000,2074.595900000,2326,0,true,true,
E4,result_finalization,46,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.428300000,2.182700000,2046.925000000,2067.536000000,2326,0,true,true,
E4,result_finalization,47,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.960800000,2.987800000,2054.469700000,2076.418300000,2326,0,true,true,
E4,result_finalization,48,2026,e4-20260713T113950.708594500,5,submit,0.000000000,24.978400000,3.254600000,2062.393500000,2090.626500000,2326,0,true,true,
E4,result_finalization,49,2026,e4-20260713T113950.708594500,5,submit,0.000000000,30.825500000,3.188400000,2047.776100000,2081.790000000,2326,0,true,true,
E4,result_finalization,50,2026,e4-20260713T113950.708594500,5,submit,0.000000000,18.247700000,4.036800000,2046.887100000,2069.171600000,2326,0,true,true,
E4,finalized_state_query,1,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.989100000,0.000000000,0.000000000,3.989100000,41,3190,true,true,
E4,finalized_state_query,2,2026,e4-20260713T113950.708594500,5,evaluate,0.536600000,2.661800000,0.000000000,0.000000000,3.198400000,41,3190,true,true,
E4,finalized_state_query,3,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.259700000,0.000000000,0.000000000,3.259700000,41,3190,true,true,
E4,finalized_state_query,4,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.394000000,0.000000000,0.000000000,3.394000000,41,3190,true,true,
E4,finalized_state_query,5,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.712500000,0.000000000,0.000000000,2.712500000,41,3190,true,true,
E4,finalized_state_query,6,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.662400000,0.000000000,0.000000000,2.662400000,41,3190,true,true,
E4,finalized_state_query,7,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.225600000,0.000000000,0.000000000,3.225600000,41,3190,true,true,
E4,finalized_state_query,8,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.176500000,0.000000000,0.000000000,3.176500000,41,3190,true,true,
E4,finalized_state_query,9,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.929600000,0.000000000,0.000000000,3.929600000,41,3190,true,true,
E4,finalized_state_query,10,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.237600000,0.000000000,0.000000000,3.237600000,41,3190,true,true,
E4,finalized_state_query,11,2026,e4-20260713T113950.708594500,5,evaluate,0.528200000,3.641900000,0.000000000,0.000000000,4.170100000,41,3190,true,true,
E4,finalized_state_query,12,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.922200000,0.000000000,0.000000000,3.922200000,41,3190,true,true,
E4,finalized_state_query,13,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.953300000,0.000000000,0.000000000,3.953300000,41,3186,true,true,
E4,finalized_state_query,14,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.193000000,0.000000000,0.000000000,3.193000000,41,3190,true,true,
E4,finalized_state_query,15,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.213200000,0.000000000,0.000000000,3.213200000,41,3190,true,true,
E4,finalized_state_query,16,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.194700000,0.000000000,0.000000000,3.194700000,41,3190,true,true,
E4,finalized_state_query,17,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.119900000,0.000000000,0.000000000,2.119900000,41,3190,true,true,
E4,finalized_state_query,18,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.260500000,0.000000000,0.000000000,2.260500000,41,3190,true,true,
E4,finalized_state_query,19,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.635300000,0.000000000,0.000000000,2.635300000,41,3190,true,true,
E4,finalized_state_query,20,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.054600000,0.000000000,0.000000000,2.054600000,41,3190,true,true,
E4,finalized_state_query,21,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.219800000,0.000000000,0.000000000,3.219800000,41,3190,true,true,
E4,finalized_state_query,22,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.614700000,0.000000000,0.000000000,2.614700000,41,3190,true,true,
E4,finalized_state_query,23,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.092800000,0.000000000,0.000000000,2.092800000,41,3190,true,true,
E4,finalized_state_query,24,2026,e4-20260713T113950.708594500,5,evaluate,0.529100000,2.494800000,0.000000000,0.000000000,3.023900000,41,3190,true,true,
E4,finalized_state_query,25,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.606900000,0.000000000,0.000000000,2.606900000,41,3190,true,true,
E4,finalized_state_query,26,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.098800000,0.000000000,0.000000000,2.098800000,41,3190,true,true,
E4,finalized_state_query,27,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.158500000,0.000000000,0.000000000,2.158500000,41,3190,true,true,
E4,finalized_state_query,28,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.146500000,0.000000000,0.000000000,3.146500000,41,3190,true,true,
E4,finalized_state_query,29,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.491400000,0.000000000,0.000000000,2.491400000,41,3190,true,true,
E4,finalized_state_query,30,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.775400000,0.000000000,0.000000000,3.775400000,41,3190,true,true,
E4,finalized_state_query,31,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.160500000,0.000000000,0.000000000,3.160500000,41,3190,true,true,
E4,finalized_state_query,32,2026,e4-20260713T113950.708594500,5,evaluate,0.512100000,2.135400000,0.000000000,0.000000000,2.647500000,41,3190,true,true,
E4,finalized_state_query,33,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.205100000,0.000000000,0.000000000,3.205100000,41,3190,true,true,
E4,finalized_state_query,34,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.724100000,0.000000000,0.000000000,2.724100000,41,3190,true,true,
E4,finalized_state_query,35,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.099800000,0.000000000,0.000000000,2.099800000,41,3190,true,true,
E4,finalized_state_query,36,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.227700000,0.000000000,0.000000000,3.227700000,41,3190,true,true,
E4,finalized_state_query,37,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.102000000,0.000000000,0.000000000,2.102000000,41,3190,true,true,
E4,finalized_state_query,38,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.103700000,0.000000000,0.000000000,2.103700000,41,3190,true,true,
E4,finalized_state_query,39,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.650700000,0.000000000,0.000000000,2.650700000,41,3190,true,true,
E4,finalized_state_query,40,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.175300000,0.000000000,0.000000000,2.175300000,41,3190,true,true,
E4,finalized_state_query,41,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.099200000,0.000000000,0.000000000,2.099200000,41,3190,true,true,
E4,finalized_state_query,42,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.652600000,0.000000000,0.000000000,2.652600000,41,3190,true,true,
E4,finalized_state_query,43,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.178200000,0.000000000,0.000000000,3.178200000,41,3190,true,true,
E4,finalized_state_query,44,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.633000000,0.000000000,0.000000000,2.633000000,41,3190,true,true,
E4,finalized_state_query,45,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.641500000,0.000000000,0.000000000,2.641500000,41,3190,true,true,
E4,finalized_state_query,46,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.192200000,0.000000000,0.000000000,2.192200000,41,3190,true,true,
E4,finalized_state_query,47,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.636900000,0.000000000,0.000000000,2.636900000,41,3190,true,true,
E4,finalized_state_query,48,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.258300000,0.000000000,0.000000000,3.258300000,41,3190,true,true,
E4,finalized_state_query,49,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.212700000,0.000000000,0.000000000,3.212700000,41,3190,true,true,
E4,finalized_state_query,50,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.645200000,0.000000000,0.000000000,2.645200000,41,3190,true,true,
