orders,committee_size,t_priv,t_sig,run_id,seed,warmups_discarded,process_model,computation_mode,matched_pairs,input_encode_ms,sharing_ms,share_transfer_ms,reconstruction_ms,secure_sort_ms,plaintext_compute_sign_http_ms,threshold_response_ms,signature_verify_aggregate_ms,total_ms,request_payload_bytes,response_payload_bytes,total_payload_bytes,application_rounds,success,error
100,7,not_applicable_plaintext,4,2,7102028,5,independent_os_processes,committee-side plaintext comparison prototype,97,0.000000000,,,,,7.229300000,6.145200000,19.807100000,27.036400000,141400,1167117,1308517,1,true,
100,7,not_applicable_plaintext,4,3,7102029,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.000000000,,,,,6.416000000,4.820100000,16.261300000,22.677300000,141351,1176497,1317848,1,true,
100,7,not_applicable_plaintext,4,4,7102030,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.000000000,,,,,8.052200000,6.919200000,17.465400000,25.517600000,141449,1176553,1318002,1,true,
100,7,not_applicable_plaintext,4,5,7102031,5,independent_os_processes,committee-side plaintext comparison prototype,97,0.574400000,,,,,7.231700000,5.616000000,19.180400000,26.986500000,141344,1165297,1306641,1,true,
100,7,not_applicable_plaintext,4,6,7102032,5,independent_os_processes,committee-side plaintext comparison prototype,93,0.520700000,,,,,5.937400000,4.873100000,18.871900000,25.330000000,141344,1129625,1270969,1,true,
100,7,not_applicable_plaintext,4,7,7102033,5,independent_os_processes,committee-side plaintext comparison prototype,94,0.000000000,,,,,7.689900000,6.580000000,18.760600000,26.450500000,141281,1137815,1279096,1,true,
100,7,not_applicable_plaintext,4,8,7102034,5,independent_os_processes,committee-side plaintext comparison prototype,99,0.000000000,,,,,7.173700000,7.173700000,19.245500000,26.419200000,141239,1186185,1327424,1,true,
100,7,not_applicable_plaintext,4,9,7102035,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.524500000,,,,,7.777500000,7.777500000,18.575100000,26.877100000,141540,1175727,1317267,1,true,
100,7,not_applicable_plaintext,4,10,7102036,5,independent_os_processes,committee-side plaintext comparison prototype,92,0.000000000,,,,,6.577200000,5.505400000,15.746800000,22.324000000,141218,1118887,1260105,1,true,
100,7,not_applicable_plaintext,4,11,7102037,5,independent_os_processes,committee-side plaintext comparison prototype,92,0.524700000,,,,,5.395800000,4.868600000,16.525300000,22.445800000,141386,1120203,1261589,1,true,
100,7,not_applicable_plaintext,4,12,7102038,5,independent_os_processes,committee-side plaintext comparison prototype,87,0.531800000,,,,,6.944200000,6.293100000,20.992500000,28.468500000,141330,1073933,1215263,1,true,
100,7,not_applicable_plaintext,4,13,7102039,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.000000000,,,,,8.644200000,8.644200000,19.225100000,27.869300000,141295,1174523,1315818,1,true,
100,7,not_applicable_plaintext,4,14,7102040,5,independent_os_processes,committee-side plaintext comparison prototype,93,0.000000000,,,,,5.459000000,4.916300000,15.748600000,21.207600000,141316,1130731,1272047,1,true,
100,7,not_applicable_plaintext,4,15,7102041,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.000000000,,,,,6.183900000,5.085300000,16.767900000,22.951800000,141302,1176133,1317435,1,true,
100,7,not_applicable_plaintext,4,16,7102042,5,independent_os_processes,committee-side plaintext comparison prototype,95,0.518500000,,,,,7.005500000,5.392000000,16.333900000,23.857900000,141491,1149057,1290548,1,true,
100,7,not_applicable_plaintext,4,17,7102043,5,independent_os_processes,committee-side plaintext comparison prototype,97,0.651800000,,,,,5.934200000,5.406700000,16.910000000,23.496000000,141323,1167677,1309000,1,true,
100,7,not_applicable_plaintext,4,18,7102044,5,independent_os_processes,committee-side plaintext comparison prototype,99,0.515300000,,,,,6.246000000,4.956300000,17.287200000,24.048500000,141477,1185317,1326794,1,true,
100,7,not_applicable_plaintext,4,19,7102045,5,independent_os_processes,committee-side plaintext comparison prototype,95,0.000000000,,,,,8.016500000,8.016500000,18.033500000,26.050000000,141267,1148357,1289624,1,true,
100,7,not_applicable_plaintext,4,20,7102046,5,independent_os_processes,committee-side plaintext comparison prototype,90,0.526400000,,,,,5.997000000,4.942200000,16.841600000,23.365000000,141414,1102213,1243627,1,true,
100,7,not_applicable_plaintext,4,21,7102047,5,independent_os_processes,committee-side plaintext comparison prototype,93,0.523800000,,,,,5.959000000,5.434300000,17.720600000,24.203400000,141204,1128547,1269751,1,true,
100,7,not_applicable_plaintext,4,22,7102048,5,independent_os_processes,committee-side plaintext comparison prototype,97,0.000000000,,,,,6.761600000,6.236800000,17.450000000,24.211600000,141463,1167089,1308552,1,true,
100,7,not_applicable_plaintext,4,23,7102049,5,independent_os_processes,committee-side plaintext comparison prototype,91,0.000000000,,,,,5.968700000,5.423900000,15.171700000,21.140400000,141281,1110101,1251382,1,true,
100,7,not_applicable_plaintext,4,24,7102050,5,independent_os_processes,committee-side plaintext comparison prototype,95,0.000000000,,,,,5.973300000,5.437500000,17.943700000,23.917000000,141204,1148231,1289435,1,true,
100,7,not_applicable_plaintext,4,25,7102051,5,independent_os_processes,committee-side plaintext comparison prototype,99,0.000000000,,,,,7.042300000,6.504500000,19.715200000,26.757500000,141463,1186255,1327718,1,true,
100,7,not_applicable_plaintext,4,26,7102052,5,independent_os_processes,committee-side plaintext comparison prototype,99,0.000000000,,,,,7.252100000,5.570800000,18.562700000,25.814800000,141316,1184211,1325527,1,true,
100,7,not_applicable_plaintext,4,27,7102053,5,independent_os_processes,committee-side plaintext comparison prototype,93,0.000000000,,,,,6.571600000,6.571600000,17.533500000,24.105100000,141323,1126587,1267910,1,true,
100,7,not_applicable_plaintext,4,28,7102054,5,independent_os_processes,committee-side plaintext comparison prototype,98,0.000000000,,,,,6.110900000,5.031800000,17.676100000,23.787000000,141449,1174621,1316070,1,true,
100,7,not_applicable_plaintext,4,29,7102055,5,independent_os_processes,committee-side plaintext comparison prototype,92,0.000000000,,,,,6.716200000,6.171200000,17.523700000,24.239900000,141239,1118621,1259860,1,true,
100,7,not_applicable_plaintext,4,30,7102056,5,independent_os_processes,committee-side plaintext comparison prototype,97,0.532000000,,,,,6.036200000,6.036200000,18.128100000,24.696300000,141428,1167243,1308671,1,true,
500,7,not_applicable_plaintext,4,1,7502027,5,independent_os_processes,committee-side plaintext comparison prototype,498,1.507300000,,,,,34.727900000,22.677200000,75.836300000,112.071500000,699937,5897941,6597878,1,true,
500,7,not_applicable_plaintext,4,2,7502028,5,independent_os_processes,committee-side plaintext comparison prototype,499,1.487600000,,,,,29.724900000,28.052700000,90.933500000,122.146000000,700658,5910715,6611373,1,true,
500,7,not_applicable_plaintext,4,3,7502029,5,independent_os_processes,committee-side plaintext comparison prototype,493,1.048600000,,,,,49.114800000,30.210300000,78.985800000,129.149200000,700602,5850019,6550621,1,true,
500,7,not_applicable_plaintext,4,4,7502030,5,independent_os_processes,committee-side plaintext comparison prototype,499,1.504000000,,,,,43.959100000,27.241000000,77.794600000,123.257700000,700462,5908497,6608959,1,true,
500,7,not_applicable_plaintext,4,5,7502031,5,independent_os_processes,committee-side plaintext comparison prototype,477,0.000000000,,,,,45.536200000,29.833500000,79.656300000,125.192500000,699930,5697867,6397797,1,true,
500,7,not_applicable_plaintext,4,6,7502032,5,independent_os_processes,committee-side plaintext comparison prototype,490,1.047000000,,,,,41.679100000,31.804100000,86.284600000,129.010700000,700133,5820675,6520808,1,true,
500,7,not_applicable_plaintext,4,7,7502033,5,independent_os_processes,committee-side plaintext comparison prototype,488,0.522000000,,,,,51.080900000,29.231900000,82.847700000,134.450600000,700742,5803035,6503777,1,true,
500,7,not_applicable_plaintext,4,8,7502034,5,independent_os_processes,committee-side plaintext comparison prototype,497,0.998400000,,,,,40.091300000,26.585800000,88.931400000,130.021100000,700336,5890157,6590493,1,true,
500,7,not_applicable_plaintext,4,9,7502035,5,independent_os_processes,committee-side plaintext comparison prototype,496,2.138600000,,,,,47.794700000,26.870700000,78.004800000,127.938100000,700679,5878453,6579132,1,true,
500,7,not_applicable_plaintext,4,10,7502036,5,independent_os_processes,committee-side plaintext comparison prototype,492,0.999200000,,,,,43.224700000,32.091100000,87.558000000,131.781900000,700063,5841101,6541164,1,true,
500,7,not_applicable_plaintext,4,11,7502037,5,independent_os_processes,committee-side plaintext comparison prototype,488,0.000000000,,,,,35.519800000,23.861500000,76.352400000,111.872200000,700455,5805177,6505632,1,true,
500,7,not_applicable_plaintext,4,12,7502038,5,independent_os_processes,committee-side plaintext comparison prototype,487,0.000000000,,,,,29.497700000,28.524200000,85.879200000,115.376900000,700623,5798233,6498856,1,true,
500,7,not_applicable_plaintext,4,13,7502039,5,independent_os_processes,committee-side plaintext comparison prototype,483,0.000000000,,,,,26.561800000,21.150000000,75.336500000,101.898300000,700420,5760377,6460797,1,true,
500,7,not_applicable_plaintext,4,14,7502040,5,independent_os_processes,committee-side plaintext comparison prototype,498,1.012000000,,,,,29.984900000,29.432500000,95.389600000,126.386500000,700343,5897759,6598102,1,true,
500,7,not_applicable_plaintext,4,15,7502041,5,independent_os_processes,committee-side plaintext comparison prototype,491,1.009700000,,,,,29.378900000,27.510000000,80.189900000,110.578500000,700511,5832463,6532974,1,true,
500,7,not_applicable_plaintext,4,16,7502042,5,independent_os_processes,committee-side plaintext comparison prototype,478,0.999100000,,,,,28.540100000,27.484500000,77.460100000,106.999300000,700763,5714737,6415500,1,true,
500,7,not_applicable_plaintext,4,17,7502043,5,independent_os_processes,committee-side plaintext comparison prototype,497,0.000000000,,,,,32.435200000,31.360700000,90.692000000,123.127200000,700063,5887287,6587350,1,true,
500,7,not_applicable_plaintext,4,18,7502044,5,independent_os_processes,committee-side plaintext comparison prototype,475,0.999800000,,,,,32.593100000,31.034700000,84.465300000,118.058200000,700371,5678953,6379324,1,true,
500,7,not_applicable_plaintext,4,19,7502045,5,independent_os_processes,committee-side plaintext comparison prototype,487,0.000000000,,,,,39.367700000,31.855900000,80.897500000,120.265200000,700259,5794243,6494502,1,true,
500,7,not_applicable_plaintext,4,20,7502046,5,independent_os_processes,committee-side plaintext comparison prototype,485,1.002200000,,,,,42.892600000,26.706300000,86.619100000,130.513900000,700098,5774671,6474769,1,true,
500,7,not_applicable_plaintext,4,21,7502047,5,independent_os_processes,committee-side plaintext comparison prototype,495,1.000700000,,,,,37.607400000,30.818600000,77.526500000,116.134600000,700357,5869969,6570326,1,true,
500,7,not_applicable_plaintext,4,22,7502048,5,independent_os_processes,committee-side plaintext comparison prototype,484,1.147900000,,,,,23.443600000,20.207800000,72.546300000,97.137800000,700161,5768189,6468350,1,true,
500,7,not_applicable_plaintext,4,23,7502049,5,independent_os_processes,committee-side plaintext comparison prototype,488,0.000000000,,,,,27.983800000,26.922200000,84.012900000,111.996700000,700399,5807431,6507830,1,true,
500,7,not_applicable_plaintext,4,24,7502050,5,independent_os_processes,committee-side plaintext comparison prototype,487,1.515000000,,,,,36.077300000,23.654100000,72.517600000,110.109900000,700091,5792899,6492990,1,true,
500,7,not_applicable_plaintext,4,25,7502051,5,independent_os_processes,committee-side plaintext comparison prototype,470,1.474100000,,,,,35.236700000,27.249300000,73.689700000,110.400500000,700504,5638549,6339053,1,true,
500,7,not_applicable_plaintext,4,26,7502052,5,independent_os_processes,committee-side plaintext comparison prototype,476,0.000000000,,,,,31.447800000,29.116400000,71.387300000,102.835100000,700574,5688389,6388963,1,true,
500,7,not_applicable_plaintext,4,27,7502053,5,independent_os_processes,committee-side plaintext comparison prototype,486,0.999500000,,,,,28.249600000,25.860300000,81.616500000,110.865600000,700413,5783547,6483960,1,true,
500,7,not_applicable_plaintext,4,28,7502054,5,independent_os_processes,committee-side plaintext comparison prototype,488,0.999300000,,,,,34.769800000,27.095300000,87.432100000,123.201200000,700119,5804365,6504484,1,true,
500,7,not_applicable_plaintext,4,29,7502055,5,independent_os_processes,committee-side plaintext comparison prototype,487,1.000300000,,,,,28.875400000,28.875400000,84.436200000,114.311900000,700413,5798387,6498800,1,true,
500,7,not_applicable_plaintext,4,30,7502056,5,independent_os_processes,committee-side plaintext comparison prototype,494,1.272300000,,,,,27.851700000,26.760500000,79.594200000,108.718200000,700182,5859959,6560141,1,true,
1000,7,not_applicable_plaintext,4,1,8002027,5,independent_os_processes,committee-side plaintext comparison prototype,974,2.000000000,,,,,72.945800000,56.063800000,146.415600000,221.361400000,1399356,11572533,12971889,1,true,
1000,7,not_applicable_plaintext,4,2,8002028,5,independent_os_processes,committee-side plaintext comparison prototype,996,1.999500000,,,,,65.472700000,63.271500000,157.979600000,225.451800000,1399265,11778795,13178060,1,true,
1000,7,not_applicable_plaintext,4,3,8002029,5,independent_os_processes,committee-side plaintext comparison prototype,995,0.998200000,,,,,62.382100000,59.884700000,160.860200000,224.240500000,1399251,11776919,13176170,1,true,
1000,7,not_applicable_plaintext,4,4,8002030,5,independent_os_processes,committee-side plaintext comparison prototype,991,1.841600000,,,,,63.804000000,61.709200000,161.491000000,227.136600000,1398971,11731055,13130026,1,true,
1000,7,not_applicable_plaintext,4,5,8002031,5,independent_os_processes,committee-side plaintext comparison prototype,999,1.007300000,,,,,66.956900000,61.339800000,165.007300000,232.971500000,1399412,11808433,13207845,1,true,
1000,7,not_applicable_plaintext,4,6,8002032,5,independent_os_processes,committee-side plaintext comparison prototype,998,2.522000000,,,,,63.592000000,56.779200000,158.557700000,224.671700000,1399090,11800761,13199851,1,true,
1000,7,not_applicable_plaintext,4,7,8002033,5,independent_os_processes,committee-side plaintext comparison prototype,981,1.999700000,,,,,65.236300000,62.286300000,152.677600000,219.913600000,1399153,11645725,13044878,1,true,
1000,7,not_applicable_plaintext,4,8,8002034,5,independent_os_processes,committee-side plaintext comparison prototype,991,2.000100000,,,,,55.009900000,53.466200000,149.254400000,206.264400000,1399090,11733435,13132525,1,true,
1000,7,not_applicable_plaintext,4,9,8002035,5,independent_os_processes,committee-side plaintext comparison prototype,979,2.007600000,,,,,58.408600000,56.317400000,152.379100000,212.795300000,1399594,11621295,13020889,1,true,
1000,7,not_applicable_plaintext,4,10,8002036,5,independent_os_processes,committee-side plaintext comparison prototype,994,2.620800000,,,,,59.056400000,54.564300000,165.860000000,227.537200000,1399153,11767413,13166566,1,true,
1000,7,not_applicable_plaintext,4,11,8002037,5,independent_os_processes,committee-side plaintext comparison prototype,984,1.507600000,,,,,81.106100000,59.436600000,165.578600000,248.192300000,1399139,11670421,13069560,1,true,
1000,7,not_applicable_plaintext,4,12,8002038,5,independent_os_processes,committee-side plaintext comparison prototype,989,0.999700000,,,,,71.523900000,68.088700000,174.861300000,247.384900000,1399510,11717167,13116677,1,true,
1000,7,not_applicable_plaintext,4,13,8002039,5,independent_os_processes,committee-side plaintext comparison prototype,997,2.003200000,,,,,70.749400000,70.173500000,166.186100000,238.938700000,1399321,11791647,13190968,1,true,
1000,7,not_applicable_plaintext,4,14,8002040,5,independent_os_processes,committee-side plaintext comparison prototype,992,2.003000000,,,,,64.598800000,61.055900000,157.701400000,224.303200000,1398873,11740939,13139812,1,true,
1000,7,not_applicable_plaintext,4,15,8002041,5,independent_os_processes,committee-side plaintext comparison prototype,958,0.999300000,,,,,63.297300000,59.857800000,158.376700000,222.673300000,1399559,11433555,12833114,1,true,
1000,7,not_applicable_plaintext,4,16,8002042,5,independent_os_processes,committee-side plaintext comparison prototype,992,0.999000000,,,,,63.975400000,61.248700000,172.308000000,237.282400000,1399384,11746567,13145951,1,true,
1000,7,not_applicable_plaintext,4,17,8002043,5,independent_os_processes,committee-side plaintext comparison prototype,998,1.003200000,,,,,72.509600000,66.519800000,151.351000000,224.863800000,1398418,11798815,13197233,1,true,
1000,7,not_applicable_plaintext,4,18,8002044,5,independent_os_processes,committee-side plaintext comparison prototype,985,1.000400000,,,,,65.474500000,54.962000000,165.438600000,231.913500000,1399293,11682993,13082286,1,true,
1000,7,not_applicable_plaintext,4,19,8002045,5,independent_os_processes,committee-side plaintext comparison prototype,971,2.004700000,,,,,70.356800000,68.924100000,166.193300000,238.554800000,1399251,11549503,12948754,1,true,
1000,7,not_applicable_plaintext,4,20,8002046,5,independent_os_processes,committee-side plaintext comparison prototype,984,1.599300000,,,,,76.577000000,74.999200000,172.304400000,250.480700000,1399293,11672675,13071968,1,true,
1000,7,not_applicable_plaintext,4,21,8002047,5,independent_os_processes,committee-side plaintext comparison prototype,993,1.000800000,,,,,61.324000000,58.868100000,160.212800000,222.537600000,1399041,11757543,13156584,1,true,
1000,7,not_applicable_plaintext,4,22,8002048,5,independent_os_processes,committee-side plaintext comparison prototype,987,2.001300000,,,,,69.280800000,65.939400000,152.979300000,224.261400000,1398845,11698057,13096902,1,true,
1000,7,not_applicable_plaintext,4,23,8002049,5,independent_os_processes,committee-side plaintext comparison prototype,991,1.520000000,,,,,75.068700000,73.413700000,187.955100000,264.543800000,1398859,11737019,13135878,1,true,
1000,7,not_applicable_plaintext,4,24,8002050,5,independent_os_processes,committee-side plaintext comparison prototype,983,2.387000000,,,,,79.281800000,76.933000000,172.319400000,253.988200000,1399244,11661055,13060299,1,true,
1000,7,not_applicable_plaintext,4,25,8002051,5,independent_os_processes,committee-side plaintext comparison prototype,981,1.005200000,,,,,67.239100000,63.486600000,162.656500000,230.900800000,1399468,11641595,13041063,1,true,
1000,7,not_applicable_plaintext,4,26,8002052,5,independent_os_processes,committee-side plaintext comparison prototype,948,1.001100000,,,,,73.607500000,59.582000000,176.046600000,250.655200000,1399300,11341659,12740959,1,true,
1000,7,not_applicable_plaintext,4,27,8002053,5,independent_os_processes,committee-side plaintext comparison prototype,996,1.047200000,,,,,68.234200000,65.872800000,173.419200000,242.700600000,1399279,11786971,13186250,1,true,
1000,7,not_applicable_plaintext,4,28,8002054,5,independent_os_processes,committee-side plaintext comparison prototype,980,1.999400000,,,,,87.833100000,77.898000000,178.785300000,268.617800000,1399034,11633139,13032173,1,true,
1000,7,not_applicable_plaintext,4,29,8002055,5,independent_os_processes,committee-side plaintext comparison prototype,991,1.505100000,,,,,70.230900000,54.644900000,166.253400000,237.989400000,1399181,11735311,13134492,1,true,
1000,7,not_applicable_plaintext,4,30,8002056,5,independent_os_processes,committee-side plaintext comparison prototype,979,2.001000000,,,,,59.087400000,54.335600000,148.190800000,209.279200000,1399419,11626783,13026202,1,true,
