experiment,source_file,group_json,metric,n_total,n_success,n_numeric,success_rate,mean,median,sample_sd,p95_nearest_rank,mean_ci95_lower,mean_ci95_upper,t_critical_975,minimum,maximum
E5_absolute,fig5_e2e_absolute_statistics.csv,"{""variant"":""RETF_H""}",committee_ms,30,30,30,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.045227358,0.000000000,0.000000000
E5_absolute,fig5_e2e_absolute_statistics.csv,"{""variant"":""RETF_H""}",finalization_ms,30,30,30,1.000000000,2057.783386667,2057.047650000,6.621758414,2065.119900000,2055.310784200,2060.255989133,2.045227358,2050.540900000,2085.640800000
E5_absolute,fig5_e2e_absolute_statistics.csv,"{""variant"":""RETF_H""}",state_query_ms,30,30,30,1.000000000,5.725500000,5.529200000,0.938083934,7.438300000,5.375214094,6.075785906,2.045227358,4.202000000,8.722900000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""PP_RETF""}",delta_ms,30,30,30,1.000000000,756.685460000,737.590600000,70.537550312,907.459200000,730.346335258,783.024584742,2.045227358,685.549700000,1018.329500000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""PP_RETF""}",relative_overhead_percent,30,30,30,1.000000000,36.675740380,35.807236688,3.412547242,43.431119885,35.401475721,37.950005039,2.045227358,33.010909230,49.520920974
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""Plain_RETF""}",delta_ms,30,30,30,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.045227358,0.000000000,0.000000000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""Plain_RETF""}",relative_overhead_percent,30,30,30,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.045227358,0.000000000,0.000000000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_A""}",delta_ms,30,30,30,1.000000000,750.697186667,734.167050000,64.152369404,851.091000000,726.742324997,774.652048336,2.045227358,687.901600000,999.025400000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_A""}",relative_overhead_percent,30,30,30,1.000000000,36.379858318,35.643572038,3.013552333,41.022058205,35.254580640,37.505135996,2.045227358,33.378731019,47.813490585
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_C""}",delta_ms,30,30,30,1.000000000,6.146563333,5.060850000,9.506705234,16.193300000,2.596705223,9.696421443,2.045227358,-23.147500000,32.334000000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_C""}",relative_overhead_percent,30,30,30,1.000000000,0.298997689,0.244882482,0.459757623,0.789206864,0.127321563,0.470673815,2.045227358,-1.107842477,1.572388366
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_H""}",delta_ms,30,30,30,1.000000000,1.076736667,1.778550000,8.298103709,13.198400000,-2.021822721,4.175296055,2.045227358,-18.476200000,20.721200000
E5_paired,fig5_e2e_paired_statistics.csv,"{""variant"":""RETF_H""}",relative_overhead_percent,30,30,30,1.000000000,0.053159911,0.086250531,0.400613783,0.641832455,-0.096431568,0.202751389,2.045227358,-0.889674609,0.998748985
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",total_ms,40,40,40,1.000000000,2877.030097500,2834.030100000,268.336611198,2886.809300000,2791.211915368,2962.848279632,2.022690225,2806.993200000,4527.106200000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",committed_workflows_per_s,40,40,40,1.000000000,0.347574307,0.347574307,0.000000000,0.347574307,0.347574307,0.347574307,2.022690225,0.347574307,0.347574307
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",block_utilization,40,40,40,1.000000000,0.100000000,0.100000000,0.000000000,0.100000000,0.100000000,0.100000000,2.022690225,0.100000000,0.100000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",transactions_in_block,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",preprocessing_ms,40,40,40,1.000000000,0.076497500,0.000000000,0.184460042,0.505200000,0.017504337,0.135490663,2.022690225,0.000000000,0.531300000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",membership_ms,40,40,40,1.000000000,482.404250000,462.251050000,113.189605729,506.324800000,446.204470340,518.604029660,2.022690225,445.046600000,1173.784000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",committee_ms,40,40,40,1.000000000,6.115527500,3.705250000,14.402175163,5.088300000,1.509490009,10.721564991,2.022690225,3.130200000,94.869400000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",finalization_ms,40,40,40,1.000000000,2379.708380000,2358.534750000,127.875897085,2378.629800000,2338.811698115,2420.605061885,2.022690225,2338.988800000,3165.921300000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",total_ms,40,40,40,1.000000000,1958.819822500,1983.509100000,59.512008740,2011.166900000,1939.786965290,1977.852679710,2.022690225,1853.582400000,2015.325600000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",committed_workflows_per_s,40,40,40,1.000000000,5.104186723,5.104186723,0.000000000,5.104186723,5.104186723,5.104186723,2.022690225,5.104186723,5.104186723
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",block_utilization,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",transactions_in_block,40,40,40,1.000000000,10.000000000,10.000000000,0.000000000,10.000000000,10.000000000,10.000000000,2.022690225,10.000000000,10.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",preprocessing_ms,40,40,40,1.000000000,0.152822500,0.000000000,0.239187869,0.547800000,0.076326535,0.229318465,2.022690225,0.000000000,0.571700000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",membership_ms,40,40,40,1.000000000,1121.805402500,1117.517500000,73.252921902,1238.087500000,1098.377989575,1145.232815425,2.022690225,1027.113500000,1265.583700000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",committee_ms,40,40,40,1.000000000,8.929165000,8.642800000,2.068653456,12.336400000,8.267577756,9.590752244,2.022690225,6.209800000,14.802800000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",finalization_ms,40,40,40,1.000000000,813.890985000,805.150300000,47.454925248,902.909400000,798.714168837,829.067801163,2.022690225,726.308400000,905.602800000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",total_ms,40,40,40,1.000000000,2937.867375000,2950.178600000,65.920586501,3041.871800000,2916.784955895,2958.949794105,2.022690225,2848.614400000,3043.207600000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",committed_workflows_per_s,40,40,40,1.000000000,6.775838181,6.775838181,0.000000000,6.775838181,6.775838181,6.775838181,2.022690225,6.775838181,6.775838181
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",block_utilization,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",transactions_in_block,40,40,40,1.000000000,10.000000000,10.000000000,0.000000000,10.000000000,10.000000000,10.000000000,2.022690225,10.000000000,10.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",preprocessing_ms,40,40,40,1.000000000,0.288815000,0.000000000,0.420988884,0.998900000,0.154176269,0.423453731,2.022690225,0.000000000,2.028500000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",membership_ms,40,40,40,1.000000000,1692.497967500,1689.480750000,84.189460932,1831.091500000,1665.572880910,1719.423054090,2.022690225,1510.387600000,1845.595800000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",committee_ms,40,40,40,1.000000000,8.261265000,7.434350000,3.438637153,11.265700000,7.161535865,9.360994135,2.022690225,4.826300000,24.752200000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",finalization_ms,40,40,40,1.000000000,1218.172127500,1202.165400000,81.785726436,1356.999100000,1192.015792232,1244.328462768,2.022690225,1067.658200000,1459.825800000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",total_ms,40,40,40,1.000000000,3221.699995000,3182.688000000,81.079840976,3396.049200000,3195.769412777,3247.630577223,2.022690225,3150.252600000,3396.679700000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",committed_workflows_per_s,40,40,40,1.000000000,1.551936315,1.551936315,0.000000000,1.551936315,1.551936315,1.551936315,2.022690225,1.551936315,1.551936315
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",block_utilization,40,40,40,1.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,2.022690225,0.500000000,0.500000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",transactions_in_block,40,40,40,1.000000000,5.000000000,5.000000000,0.000000000,5.000000000,5.000000000,5.000000000,2.022690225,5.000000000,5.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",preprocessing_ms,40,40,40,1.000000000,0.193170000,0.000000000,0.309507850,0.773200000,0.094184621,0.292155379,2.022690225,0.000000000,1.004000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",membership_ms,40,40,40,1.000000000,697.356310000,675.331450000,59.034489818,819.058000000,678.476170698,716.236449302,2.022690225,640.877500000,820.754600000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",committee_ms,40,40,40,1.000000000,5.632042500,5.643350000,0.919471390,7.094200000,5.337981385,5.926103615,2.022690225,4.277800000,7.328600000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",finalization_ms,40,40,40,1.000000000,2509.588725000,2503.176350000,26.333905321,2562.750800000,2501.166736390,2518.010713610,2.022690225,2475.886600000,2576.377400000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",total_ms,40,40,40,1.000000000,2063.233617500,2061.488600000,6.270487952,2071.619000000,2061.228218853,2065.239016147,2.022690225,2056.296000000,2090.687800000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",committed_workflows_per_s,40,40,40,1.000000000,0.484666713,0.484666713,0.000000000,0.484666713,0.484666713,0.484666713,2.022690225,0.484666713,0.484666713
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",block_utilization,40,40,40,1.000000000,0.100000000,0.100000000,0.000000000,0.100000000,0.100000000,0.100000000,2.022690225,0.100000000,0.100000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",transactions_in_block,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",preprocessing_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",membership_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",committee_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""1""}",finalization_ms,40,40,40,1.000000000,2056.487437500,2054.882050000,5.580416006,2064.567400000,2054.702734492,2058.272140508,2.022690225,2049.617500000,2080.514000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",total_ms,40,40,40,1.000000000,96.985312500,98.409950000,3.425741312,100.696400000,95.889707653,98.080917347,2.022690225,90.068700000,101.204000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",committed_workflows_per_s,40,40,40,1.000000000,102.922536896,102.922536896,0.000000000,102.922536896,102.922536896,102.922536896,2.022690225,102.922536896,102.922536896
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",block_utilization,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",transactions_in_block,40,40,40,1.000000000,10.000000000,10.000000000,0.000000000,10.000000000,10.000000000,10.000000000,2.022690225,10.000000000,10.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",preprocessing_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",membership_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",committee_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""10""}",finalization_ms,40,40,40,1.000000000,85.452310000,87.030700000,3.626101070,89.410100000,84.292627016,86.611992984,2.022690225,79.685200000,89.935600000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",total_ms,40,40,40,1.000000000,188.396255000,189.046150000,25.526105319,227.399900000,180.232613275,196.559896725,2.022690225,149.554000000,228.470100000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",committed_workflows_per_s,40,40,40,1.000000000,97.102344657,97.102344657,0.000000000,97.102344657,97.102344657,97.102344657,2.022690225,97.102344657,97.102344657
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",block_utilization,40,40,40,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,2.022690225,1.000000000,1.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",transactions_in_block,40,40,40,1.000000000,10.000000000,10.000000000,0.000000000,10.000000000,10.000000000,10.000000000,2.022690225,10.000000000,10.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",preprocessing_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",membership_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",committee_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""20""}",finalization_ms,40,40,40,1.000000000,170.203590000,173.105700000,25.284059161,201.892700000,162.117358366,178.289821634,2.022690225,129.908500000,202.962000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",total_ms,40,40,40,1.000000000,2079.975497500,2078.028900000,6.711800963,2090.599900000,2077.828960153,2082.122034847,2.022690225,2068.551200000,2090.599900000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",committed_workflows_per_s,40,40,40,1.000000000,2.403775817,2.403775817,0.000000000,2.403775817,2.403775817,2.403775817,2.022690225,2.403775817,2.403775817
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",block_utilization,40,40,40,1.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,2.022690225,0.500000000,0.500000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",transactions_in_block,40,40,40,1.000000000,5.000000000,5.000000000,0.000000000,5.000000000,5.000000000,5.000000000,2.022690225,5.000000000,5.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",preprocessing_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",membership_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",committee_ms,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E6_concurrency,concurrency_statistics.csv,"{""variant"":""Plain_RETF"",""concurrency"":""5""}",finalization_ms,40,40,40,1.000000000,2071.135240000,2069.809400000,5.723943357,2080.870600000,2069.304634734,2072.965845266,2.022690225,2061.677800000,2081.407100000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",application_key_bytes,40,40,40,1.000000000,47.775000000,48.000000000,0.422902062,48.000000000,47.639749406,47.910250594,2.022690225,47.000000000,48.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",application_value_bytes,40,40,40,1.000000000,501.775000000,502.000000000,0.422902062,502.000000000,501.639749406,501.910250594,2.022690225,501.000000000,502.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",logical_public_state_bytes,40,40,40,1.000000000,549.550000000,550.000000000,0.845804124,550.000000000,549.279498811,549.820501189,2.022690225,548.000000000,550.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",logical_public_state_bytes_per_order,40,40,40,1.000000000,54.955000000,55.000000000,0.084580412,55.000000000,54.927949881,54.982050119,2.022690225,54.800000000,55.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",compact_couchdb_document_json_bytes,40,40,40,1.000000000,624.550000000,625.000000000,0.845804124,625.000000000,624.279498811,624.820501189,2.022690225,623.000000000,625.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""1""}",fabric_private_data_bytes,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",application_key_bytes,40,40,40,1.000000000,48.775000000,49.000000000,0.422902062,49.000000000,48.639749406,48.910250594,2.022690225,48.000000000,49.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",application_value_bytes,40,40,40,1.000000000,502.775000000,503.000000000,0.422902062,503.000000000,502.639749406,502.910250594,2.022690225,502.000000000,503.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",logical_public_state_bytes,40,40,40,1.000000000,551.550000000,552.000000000,0.845804124,552.000000000,551.279498811,551.820501189,2.022690225,550.000000000,552.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",logical_public_state_bytes_per_order,40,40,40,1.000000000,55.155000000,55.200000000,0.084580412,55.200000000,55.127949881,55.182050119,2.022690225,55.000000000,55.200000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",compact_couchdb_document_json_bytes,40,40,40,1.000000000,630.150000000,631.000000000,1.494434118,631.000000000,629.672056946,630.627943054,2.022690225,625.000000000,631.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""10""}",fabric_private_data_bytes,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",application_key_bytes,40,40,40,1.000000000,48.775000000,49.000000000,0.422902062,49.000000000,48.639749406,48.910250594,2.022690225,48.000000000,49.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",application_value_bytes,40,40,40,1.000000000,502.775000000,503.000000000,0.422902062,503.000000000,502.639749406,502.910250594,2.022690225,502.000000000,503.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",logical_public_state_bytes,40,40,40,1.000000000,551.550000000,552.000000000,0.845804124,552.000000000,551.279498811,551.820501189,2.022690225,550.000000000,552.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",logical_public_state_bytes_per_order,40,40,40,1.000000000,55.155000000,55.200000000,0.084580412,55.200000000,55.127949881,55.182050119,2.022690225,55.000000000,55.200000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",compact_couchdb_document_json_bytes,40,40,40,1.000000000,630.150000000,631.000000000,1.350213658,631.000000000,629.718180871,630.581819129,2.022690225,627.000000000,631.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""20""}",fabric_private_data_bytes,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",application_key_bytes,40,40,40,1.000000000,47.775000000,48.000000000,0.422902062,48.000000000,47.639749406,47.910250594,2.022690225,47.000000000,48.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",application_value_bytes,40,40,40,1.000000000,501.775000000,502.000000000,0.422902062,502.000000000,501.639749406,501.910250594,2.022690225,501.000000000,502.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",logical_public_state_bytes,40,40,40,1.000000000,549.550000000,550.000000000,0.845804124,550.000000000,549.279498811,549.820501189,2.022690225,548.000000000,550.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",logical_public_state_bytes_per_order,40,40,40,1.000000000,54.955000000,55.000000000,0.084580412,55.000000000,54.927949881,54.982050119,2.022690225,54.800000000,55.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",compact_couchdb_document_json_bytes,40,40,40,1.000000000,627.750000000,629.000000000,1.735747825,629.000000000,627.194881105,628.305118895,2.022690225,623.000000000,629.000000000
E7_couchdb,storage_couchdb_receipts_statistics.csv,"{""variant"":""PP_RETF"",""concurrency"":""5""}",fabric_private_data_bytes,40,40,40,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.022690225,0.000000000,0.000000000
